Code,ID,Replicate,Site,Day,Month,Year,Date,Latitude,Longitude,Zone,Type,Depth,Surveyors,Reef,Acanthastrea,Acropora,Alveopora,Astreopora,Caulastraea,Coscinaraea,Cyphastrea,Dendrophyllia,Diploastrea,Echinophyllia,Echinopora,Euphyllia,Favia,Favites,Fungia,Galaxea,Gardineroseris,Goniastrea,Goniopora,Heliofungia,Heliopora,Herpolitha,Hydnophora,Leptastrea,Leptoria,Leptoseris,Lithophyllon,Lobophyllia,Madracis,Merulina,Millepora,Montastraea,Montipora,Mycedium,Oulastrea,Oulophyllia,Oxypora,Pachyseris,Pavona,Pectinia,Physogyra,Platygyra,Plerogyra,Plesiastrea,Pocillopora,Podabacia,Polyphyllia,Porites,Psammocora,Pseudosiderastrea,Scapophyllia,Stylocoeniella,Symphyllia,Trachyphyllia,Tubastraea,Turbinaria,Unknown
SE-NW-D3-2006-5-21-T5,SGCRT0035-5,5,SE-NW,21,5,2006,21/5/2006,1.21153333,103.7559167,Crest,Fringing,3,REST,Pulau Semakau,0,0,0,0,0,0,21,0,0,0,0,0,26,0,20,11,0,54,0,0,0,0,0,0,0,0,0,0,0,62,0,10,12,0,0,0,0,197,0,161,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SE-NW-D3-2007-5-19-T1,SGCRT0043-1,1,SE-NW,19,5,2007,19/5/2007,1.21153333,103.7559167,Crest,Fringing,3,REST,Pulau Semakau,0,0,0,0,0,0,10,0,52,0,9,0,37,13,8,10,0,22,6,0,0,0,0,0,0,0,0,0,0,47,0,12,0,0,0,3,0,14,3,27,0,6,0,0,0,0,0,13,0,0,0,0,0,0,0,1,0
SE-NW-D3-2007-5-19-T2,SGCRT0043-2,2,SE-NW,19,5,2007,19/5/2007,1.21153333,103.7559167,Crest,Fringing,3,REST,Pulau Semakau,0,0,0,0,0,0,0,0,0,0,29,0,11,21,0,0,0,11,6,0,0,0,0,0,0,0,0,16,0,6,0,17,0,0,0,0,0,7,0,77,0,16,0,0,0,0,0,10,0,0,0,0,0,0,0,1,0
SE-NW-D3-2007-5-19-T3,SGCRT0043-3,3,SE-NW,19,5,2007,19/5/2007,1.21153333,103.7559167,Crest,Fringing,3,REST,Pulau Semakau,0,0,0,2,0,0,34,0,10,6,0,0,14,2,6,0,0,33,25,0,4,0,0,0,0,0,1,0,0,36,0,3,7,4,0,0,0,6,3,61,0,14,0,0,0,11,0,4,0,0,0,0,0,0,0,0,0
SE-NW-D3-2007-5-19-T4,SGCRT0043-4,4,SE-NW,19,5,2007,19/5/2007,1.21153333,103.7559167,Crest,Fringing,3,REST,Pulau Semakau,0,0,0,7,0,0,21,0,6,0,0,3,27,5,14,0,0,15,0,0,0,0,0,0,0,0,4,0,0,55,0,5,0,0,0,12,0,13,0,89,0,31,0,0,0,10,0,38,0,0,0,0,0,0,0,0,0
SE-NW-D3-2007-5-19-T5,SGCRT0043-5,5,SE-NW,19,5,2007,19/5/2007,1.21153333,103.7559167,Crest,Fringing,3,REST,Pulau Semakau,0,0,0,0,0,0,10,0,17,0,7,0,12,9,0,0,0,11,57,0,18,0,0,0,0,0,4,10,0,26,0,3,3,0,0,0,0,148,0,16,0,6,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
SE-NW-D3-2008-6-28-T1,SGCRT0057-1,1,SE-NW,28,6,2008,28/6/2008,1.21153333,103.7559167,Crest,Fringing,3,REST,Pulau Semakau,0,0,0,0,0,0,0,0,0,0,4,0,65,0,26,0,0,1,0,0,0,0,0,0,0,0,0,8,0,59,0,0,0,5,0,0,0,37,0,124,0,8,0,0,0,0,0,38,0,0,0,0,0,0,14,0,0
SE-NW-D3-2008-6-28-T2,SGCRT0057-2,2,SE-NW,28,6,2008,28/6/2008,1.21153333,103.7559167,Crest,Fringing,3,REST,Pulau Semakau,0,0,0,0,0,0,0,0,0,23,12,0,32,30,0,0,0,58,34,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,10
SE-NW-D3-2008-6-28-T3,SGCRT0057-3,3,SE-NW,28,6,2008,28/6/2008,1.21153333,103.7559167,Crest,Fringing,3,REST,Pulau Semakau,0,0,0,40,0,0,0,0,0,25,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,194,0,0,0,5,0,0,0,209,0,96,0,0,0,0,0,54,0,0,0,0,0,0,19,0,0,0,0
SE-NW-D3-2008-6-28-T4,SGCRT0057-4,4,SE-NW,28,6,2008,28/6/2008,1.21153333,103.7559167,Crest,Fringing,3,REST,Pulau Semakau,0,0,0,0,0,0,0,0,0,0,84,0,12,0,11,0,0,0,15,0,0,0,62,0,0,0,0,0,0,30,0,0,10,0,0,0,0,216,0,149,0,22,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0
SE-NW-D3-2008-6-28-T5,SGCRT0057-5,5,SE-NW,28,6,2008,28/6/2008,1.21153333,103.7559167,Crest,Fringing,3,REST,Pulau Semakau,0,0,0,0,0,0,0,0,208,16,0,0,18,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
SE-NW-D3-2009-6-20-T1,SGCRT0073-1,1,SE-NW,20,6,2009,20/6/2009,1.21153333,103.7559167,Crest,Fringing,3,REST,Pulau Semakau,0,7,0,0,0,0,0,0,108,39,0,0,28,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,98,0,0,41,0,0,0,0,235,0,43,0,44,0,0,8,0,0,0,0,0,0,0,27,0,0,0,0
SE-NW-D3-2009-6-20-T2,SGCRT0073-2,2,SE-NW,20,6,2009,20/6/2009,1.21153333,103.7559167,Crest,Fringing,3,REST,Pulau Semakau,0,0,0,0,0,0,15,0,0,0,47,0,0,14,7,0,0,133,0,0,0,0,0,8,0,0,0,0,0,13,0,0,16,0,0,0,0,175,0,29,0,0,0,0,0,42,0,7,0,0,0,0,0,0,0,0,0
SE-NW-D3-2009-6-20-T3,SGCRT0073-3,3,SE-NW,20,6,2009,20/6/2009,1.21153333,103.7559167,Crest,Fringing,3,REST,Pulau Semakau,0,0,0,0,0,0,0,0,331,0,87,0,19,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0
SE-NW-D3-2009-6-20-T4,SGCRT0073-4,4,SE-NW,20,6,2009,20/6/2009,1.21153333,103.7559167,Crest,Fringing,3,REST,Pulau Semakau,0,0,0,35,0,33,23,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,104,0,0,14,0,0,0,0,48,0,26,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SE-NW-D3-2009-6-20-T5,SGCRT0073-5,5,SE-NW,20,6,2009,20/6/2009,1.21153333,103.7559167,Crest,Fringing,3,REST,Pulau Semakau,0,0,0,53,0,0,0,0,272,0,5,0,23,10,10,0,0,0,8,0,0,0,0,0,0,0,15,0,0,141,0,0,0,0,0,0,0,101,54,12,0,33,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0
SE-NW-D3-2010-8-22-T1,SGCRT0084-1,1,SE-NW,22,8,2010,22/8/2010,1.21153333,103.7559167,Crest,Fringing,3,REST,Pulau Semakau,0,0,0,0,0,0,7,0,0,0,0,0,20,0,11,0,0,42,0,0,0,0,0,0,0,0,0,0,0,71,0,0,20,0,0,0,0,57,0,116,0,5,0,0,0,17,0,4,0,0,0,0,0,0,0,0,0
SE-NW-D3-2010-8-22-T2,SGCRT0084-2,2,SE-NW,22,8,2010,22/8/2010,1.21153333,103.7559167,Crest,Fringing,3,REST,Pulau Semakau,0,0,0,16,0,0,0,0,102,0,14,0,4,15,0,0,0,76,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,67,0,3,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0
SE-NW-D3-2010-8-22-T3,SGCRT0084-3,3,SE-NW,22,8,2010,22/8/2010,1.21153333,103.7559167,Crest,Fringing,3,REST,Pulau Semakau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,9,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,6,0,0,0,97,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SE-NW-D3-2010-8-22-T4,SGCRT0084-4,4,SE-NW,22,8,2010,22/8/2010,1.21153333,103.7559167,Crest,Fringing,3,REST,Pulau Semakau,0,0,0,0,0,0,19,0,100,79,0,0,8,4,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
SE-NW-D3-2010-8-22-T5,SGCRT0084-5,5,SE-NW,22,8,2010,22/8/2010,1.21153333,103.7559167,Crest,Fringing,3,REST,Pulau Semakau,0,0,0,0,0,0,0,0,39,0,0,0,0,7,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0
SE-NW-D3-2011-9-11-T4,SGCRT0106-4,4,SE-NW,11,9,2011,11/9/2011,1.21153333,103.7559167,Crest,Fringing,3,REST,Pulau Semakau,0,0,0,7,0,0,12,0,0,32,27,5,6,0,0,5,0,2,21,0,0,0,0,0,0,0,0,0,0,40,0,0,17,0,0,0,0,0,0,61,0,24,0,0,0,0,0,6,0,0,0,0,7,0,12,0,0
SE-NW-D3-2011-9-11-T5,SGCRT0106-5,5,SE-NW,11,9,2011,11/9/2011,1.21153333,103.7559167,Crest,Fringing,3,REST,Pulau Semakau,0,0,0,0,0,0,22,0,0,68,0,0,40,4,35,0,0,61,0,0,0,10,0,0,5,0,0,0,0,79,0,0,97,0,0,0,0,26,19,99,0,106,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0
SE-NW-D3-2012-8-18-T1,SGCRT0116-1,1,SE-NW,18,8,2012,18/8/2012,1.21153333,103.7559167,Crest,Fringing,3,REST,Pulau Semakau,0,0,0,11,0,0,7,0,89,0,4,0,0,0,7,0,0,66,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,19,0,64,0,65,0,0,0,0,0,15,0,0,0,0,5,0,0,0,0
SE-NW-D3-2012-8-18-T2,SGCRT0116-2,2,SE-NW,18,8,2012,18/8/2012,1.21153333,103.7559167,Crest,Fringing,3,REST,Pulau Semakau,0,0,0,0,0,0,0,0,0,0,0,0,7,17,10,0,0,9,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,115,0,87,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
SE-NW-D3-2012-8-18-T3,SGCRT0116-3,3,SE-NW,18,8,2012,18/8/2012,1.21153333,103.7559167,Crest,Fringing,3,REST,Pulau Semakau,0,0,0,3,0,0,42,0,125,0,0,0,57,7,10,0,0,5,0,0,0,0,0,0,0,0,0,0,0,8,0,0,20,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
SE-NW-D3-2012-8-18-T4,SGCRT0116-4,4,SE-NW,18,8,2012,18/8/2012,1.21153333,103.7559167,Crest,Fringing,3,REST,Pulau Semakau,23,0,0,0,0,0,0,0,0,26,0,0,0,11,20,0,0,40,0,0,0,0,0,0,0,0,9,0,0,37,0,0,0,0,0,0,0,0,10,15,0,8,0,0,0,8,0,21,0,0,0,0,0,0,0,0,0
SE-NW-D3-2012-8-18-T5,SGCRT0116-5,5,SE-NW,18,8,2012,18/8/2012,1.21153333,103.7559167,Crest,Fringing,3,REST,Pulau Semakau,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,74,0,52,0,0,0,0,0,0,0,0,0
SE-NW-D6-2005-2-27-T1,SGCRT0023-1,1,SE-NW,27,2,2005,27/2/2005,1.21153333,103.7559167,Slope,Fringing,6,REST,Pulau Semakau,0,0,0,0,0,0,0,0,0,0,0,0,0,3,78,0,0,11,0,0,0,0,0,0,0,0,0,0,0,51,0,0,9,18,0,0,0,337,0,100,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
SE-NW-D6-2005-2-27-T2,SGCRT0023-2,2,SE-NW,27,2,2005,27/2/2005,1.21153333,103.7559167,Slope,Fringing,6,REST,Pulau Semakau,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,22,0,19,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,34,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SE-NW-D6-2005-2-27-T3,SGCRT0023-3,3,SE-NW,27,2,2005,27/2/2005,1.21153333,103.7559167,Slope,Fringing,6,REST,Pulau Semakau,0,0,0,0,0,0,12,0,0,0,18,0,0,0,19,12,0,22,16,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,158,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SE-NW-D6-2005-2-27-T4,SGCRT0023-4,4,SE-NW,27,2,2005,27/2/2005,1.21153333,103.7559167,Slope,Fringing,6,REST,Pulau Semakau,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SE-NW-D6-2005-2-27-T5,SGCRT0023-5,5,SE-NW,27,2,2005,27/2/2005,1.21153333,103.7559167,Slope,Fringing,6,REST,Pulau Semakau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SE-NW-D6-2007-5-19-T1,SGCRT0044-1,1,SE-NW,19,5,2007,19/5/2007,1.21153333,103.7559167,Slope,Fringing,6,REST,Pulau Semakau,0,0,0,0,0,0,4,0,0,3,0,0,0,25,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,19,0,52,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SE-NW-D6-2007-5-19-T2,SGCRT0044-2,2,SE-NW,19,5,2007,19/5/2007,1.21153333,103.7559167,Slope,Fringing,6,REST,Pulau Semakau,17,0,0,0,1,0,0,0,0,26,0,0,34,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,7,0,0,0,26,0,80,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,11,0
SE-NW-D6-2007-5-19-T3,SGCRT0044-3,3,SE-NW,19,5,2007,19/5/2007,1.21153333,103.7559167,Slope,Fringing,6,REST,Pulau Semakau,0,0,0,0,0,0,0,0,0,0,2,0,0,3,13,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,95,0,27,0,0,11,0,0,0,0,15,0,0,0,0,0,0,0,0,0
SE-NW-D6-2007-5-19-T4,SGCRT0044-4,4,SE-NW,19,5,2007,19/5/2007,1.21153333,103.7559167,Slope,Fringing,6,REST,Pulau Semakau,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0,9,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,22,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SE-NW-D6-2007-5-19-T5,SGCRT0044-5,5,SE-NW,19,5,2007,19/5/2007,1.21153333,103.7559167,Slope,Fringing,6,REST,Pulau Semakau,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,39,0,0,3,0,0,0,0,8,0,0,4,0,0,0,5,0,0,0,45,0,68,0,12,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
SE-NW-D6-2008-6-28-T1,SGCRT0058-1,1,SE-NW,28,6,2008,28/6/2008,1.21153333,103.7559167,Slope,Fringing,6,REST,Pulau Semakau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,9,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SE-NW-D6-2008-6-28-T2,SGCRT0058-2,2,SE-NW,28,6,2008,28/6/2008,1.21153333,103.7559167,Slope,Fringing,6,REST,Pulau Semakau,0,0,0,0,0,0,24,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,9,0,0,0,39,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SE-NW-D6-2008-6-28-T3,SGCRT0058-3,3,SE-NW,28,6,2008,28/6/2008,1.21153333,103.7559167,Slope,Fringing,6,REST,Pulau Semakau,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SE-NW-D6-2008-6-28-T4,SGCRT0058-4,4,SE-NW,28,6,2008,28/6/2008,1.21153333,103.7559167,Slope,Fringing,6,REST,Pulau Semakau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,9,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SE-NW-D6-2008-6-28-T5,SGCRT0058-5,5,SE-NW,28,6,2008,28/6/2008,1.21153333,103.7559167,Slope,Fringing,6,REST,Pulau Semakau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,15,0,0,0,0,0,0,0,0,0
SE-NW-D6-2010-8-22-T1,SGCRT0085-1,1,SE-NW,22,8,2010,22/8/2010,1.21153333,103.7559167,Slope,Fringing,6,REST,Pulau Semakau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141
SE-NW-D6-2010-8-22-T2,SGCRT0085-2,2,SE-NW,22,8,2010,22/8/2010,1.21153333,103.7559167,Slope,Fringing,6,REST,Pulau Semakau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194
SE-NW-D6-2010-8-22-T3,SGCRT0085-3,3,SE-NW,22,8,2010,22/8/2010,1.21153333,103.7559167,Slope,Fringing,6,REST,Pulau Semakau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
SE-NW-D6-2010-8-22-T4,SGCRT0085-4,4,SE-NW,22,8,2010,22/8/2010,1.21153333,103.7559167,Slope,Fringing,6,REST,Pulau Semakau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59
SE-NW-D6-2010-8-22-T5,SGCRT0085-5,5,SE-NW,22,8,2010,22/8/2010,1.21153333,103.7559167,Slope,Fringing,6,REST,Pulau Semakau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133
SE-NW-D6-2011-9-11-T1,SGCRT0107-1,1,SE-NW,11,9,2011,11/9/2011,1.21153333,103.7559167,Slope,Fringing,6,REST,Pulau Semakau,0,0,0,0,0,0,6,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,28,0,0,0,47,0,0,4,16,0,0,0,155,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SE-NW-D6-2011-9-11-T2,SGCRT0107-2,2,SE-NW,11,9,2011,11/9/2011,1.21153333,103.7559167,Slope,Fringing,6,REST,Pulau Semakau,0,0,0,0,0,0,0,0,0,4,0,0,0,0,18,0,0,0,10,0,0,0,0,0,0,0,0,0,0,32,0,0,0,17,0,0,0,0,0,39,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
SE-NW-D6-2011-9-11-T3,SGCRT0107-3,3,SE-NW,11,9,2011,11/9/2011,1.21153333,103.7559167,Slope,Fringing,6,REST,Pulau Semakau,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,145,0,278,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0
SE-NW-D6-2011-9-11-T4,SGCRT0107-4,4,SE-NW,11,9,2011,11/9/2011,1.21153333,103.7559167,Slope,Fringing,6,REST,Pulau Semakau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238
SE-NW-D6-2011-9-11-T5,SGCRT0107-5,5,SE-NW,11,9,2011,11/9/2011,1.21153333,103.7559167,Slope,Fringing,6,REST,Pulau Semakau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178
SE-NW-D6-2012-8-18-T1,SGCRT0117-1,1,SE-NW,18,8,2012,18/8/2012,1.21153333,103.7559167,Slope,Fringing,6,REST,Pulau Semakau,0,0,0,0,0,0,25,0,0,0,10,0,7,14,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,47,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SE-NW-D6-2012-8-18-T2,SGCRT0117-2,2,SE-NW,18,8,2012,18/8/2012,1.21153333,103.7559167,Slope,Fringing,6,REST,Pulau Semakau,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SE-NW-D6-2012-8-18-T3,SGCRT0117-3,3,SE-NW,18,8,2012,18/8/2012,1.21153333,103.7559167,Slope,Fringing,6,REST,Pulau Semakau,0,0,0,0,0,0,0,0,0,0,0,0,23,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
SE-NW-D6-2012-8-18-T4,SGCRT0117-4,4,SE-NW,18,8,2012,18/8/2012,1.21153333,103.7559167,Slope,Fringing,6,REST,Pulau Semakau,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,11,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,12,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SE-NW-D6-2012-8-18-T5,SGCRT0117-5,5,SE-NW,18,8,2012,18/8/2012,1.21153333,103.7559167,Slope,Fringing,6,REST,Pulau Semakau,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SE-SW-D3-2008-8-17-T1,SGCRT0061-1,1,SE-SW,17,8,2008,17/8/2008,1.20256111,103.754875,Crest,Fringing,3,REST,Pulau Semakau,0,0,0,0,0,0,18,0,0,1,0,0,48,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,165,0,5,37,0,0,0,0,23,0,39,0,0,0,0,0,0,0,70,0,0,0,0,2,0,0,7,11
SE-SW-D3-2008-8-17-T2,SGCRT0061-2,2,SE-SW,17,8,2008,17/8/2008,1.20256111,103.754875,Crest,Fringing,3,REST,Pulau Semakau,0,0,0,0,0,0,37,0,0,28,0,0,66,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,88,0,0,7,0,0,0,0,23,0,46,0,0,0,0,0,19,0,53,0,0,0,0,0,0,0,0,0
SE-SW-D3-2008-8-17-T3,SGCRT0061-3,3,SE-SW,17,8,2008,17/8/2008,1.20256111,103.754875,Crest,Fringing,3,REST,Pulau Semakau,0,0,0,5,0,0,18,0,0,9,0,0,69,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,36,0,10,0,0,0,0,0,38,0,50,0,18,0,0,0,0,0,13,0,0,0,0,7,0,0,0,0
SE-SW-D3-2008-8-17-T4,SGCRT0061-4,4,SE-SW,17,8,2008,17/8/2008,1.20256111,103.754875,Crest,Fringing,3,REST,Pulau Semakau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,44,0,31,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0
SE-SW-D3-2008-8-17-T5,SGCRT0061-5,5,SE-SW,17,8,2008,17/8/2008,1.20256111,103.754875,Crest,Fringing,3,REST,Pulau Semakau,0,13,0,16,0,0,0,0,0,0,9,0,22,0,4,0,0,0,17,0,0,0,0,0,0,0,0,0,0,20,0,0,22,0,0,0,0,76,40,57,0,0,0,0,0,15,0,2,0,0,0,0,10,0,0,14,0
SE-SW-D3-2010-8-29-T1,SGCRT0086-1,1,SE-SW,29,8,2010,29/8/2010,1.20256111,103.754875,Crest,Fringing,3,REST,Pulau Semakau,0,0,0,0,0,0,6,0,0,0,0,0,20,12,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,31,0,74,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
SE-SW-D3-2010-8-29-T2,SGCRT0086-2,2,SE-SW,29,8,2010,29/8/2010,1.20256111,103.754875,Crest,Fringing,3,REST,Pulau Semakau,0,0,0,0,0,0,0,0,0,28,0,0,17,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,49,0,63,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SE-SW-D3-2010-8-29-T3,SGCRT0086-3,3,SE-SW,29,8,2010,29/8/2010,1.20256111,103.754875,Crest,Fringing,3,REST,Pulau Semakau,0,0,0,7,0,0,0,0,0,37,0,0,27,12,10,0,0,31,0,0,0,0,0,0,0,0,0,0,0,113,0,0,26,0,0,0,0,28,0,37,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,2,0
SE-SW-D3-2010-8-29-T4,SGCRT0086-4,4,SE-SW,29,8,2010,29/8/2010,1.20256111,103.754875,Crest,Fringing,3,REST,Pulau Semakau,0,0,0,24,0,0,11,0,0,6,13,0,17,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,119,0,0,51,0,0,0,0,49,0,123,0,0,0,0,0,39,0,29,0,0,0,0,3,0,0,0,0
